,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
2512,53,housemaid,married,primary,no,104,no,yes,unknown,5,jun,701,1,-1,0,unknown
3960,34,technician,married,tertiary,no,1611,yes,no,cellular,11,may,490,2,-1,0,unknown
1961,38,blue-collar,married,primary,no,3419,yes,no,unknown,20,jun,324,5,-1,0,unknown
3243,27,management,single,tertiary,no,390,no,no,cellular,28,oct,190,1,82,1,success
3324,32,management,single,tertiary,no,537,no,no,unknown,29,may,187,3,-1,0,unknown
3394,46,services,married,secondary,no,4,no,no,cellular,30,apr,268,1,261,5,other
3440,32,services,married,secondary,no,4885,yes,yes,cellular,18,nov,400,2,-1,0,unknown
1538,50,blue-collar,divorced,secondary,no,203,yes,no,telephone,19,nov,265,1,127,4,other
1665,51,blue-collar,married,secondary,no,2237,yes,no,unknown,29,may,619,1,-1,0,unknown
1343,47,technician,married,secondary,no,1233,yes,no,unknown,11,sep,91,1,100,2,other
1425,36,management,married,tertiary,no,495,no,no,cellular,5,aug,157,3,97,2,success
1923,66,retired,married,secondary,no,4785,no,no,cellular,13,aug,72,3,-1,0,unknown
1267,36,unemployed,married,secondary,no,-129,yes,no,cellular,29,jul,121,3,-1,0,unknown
4432,32,management,married,secondary,no,3935,yes,no,unknown,29,may,129,2,-1,0,unknown
1464,31,blue-collar,married,secondary,no,1766,no,yes,cellular,5,jun,166,2,-1,0,unknown
1290,34,blue-collar,married,primary,no,79,yes,no,cellular,14,may,406,2,-1,0,unknown
3472,33,technician,married,secondary,no,1844,yes,no,unknown,29,may,241,3,-1,0,unknown
269,56,services,divorced,secondary,no,1007,no,no,cellular,29,jul,88,6,-1,0,unknown
2879,61,housemaid,married,primary,no,848,no,no,cellular,27,apr,605,1,187,1,other
3908,36,technician,married,tertiary,no,167,yes,no,cellular,28,jan,57,1,-1,0,unknown
4076,53,blue-collar,married,primary,no,53,yes,no,cellular,7,apr,208,1,140,1,failure
2421,44,management,single,tertiary,no,5063,no,no,cellular,27,oct,418,2,-1,0,unknown
12,36,technician,married,tertiary,no,1109,no,no,cellular,13,aug,328,2,-1,0,unknown
4024,48,blue-collar,single,tertiary,no,2330,yes,no,unknown,4,jun,15,1,-1,0,unknown
4066,36,services,married,secondary,no,3064,yes,no,telephone,26,aug,240,3,107,4,failure
510,38,blue-collar,married,secondary,no,121,yes,yes,cellular,6,feb,168,1,212,2,failure
3062,43,entrepreneur,married,tertiary,no,210,no,no,cellular,29,jul,646,2,-1,0,unknown
3553,68,retired,married,secondary,no,19317,yes,no,cellular,4,aug,249,1,-1,0,unknown
2202,29,management,married,tertiary,no,199,yes,yes,unknown,7,may,1689,4,-1,0,unknown
4018,26,technician,single,secondary,no,261,yes,no,unknown,27,may,371,2,-1,0,unknown
1121,51,entrepreneur,married,tertiary,no,5403,no,no,unknown,6,jun,42,1,-1,0,unknown
2528,33,blue-collar,married,secondary,no,745,yes,no,unknown,23,may,115,4,-1,0,unknown
1620,37,blue-collar,married,primary,no,689,yes,no,cellular,14,jul,367,2,-1,0,unknown
2804,28,admin.,single,secondary,no,775,no,no,cellular,29,jan,603,2,-1,0,unknown
2563,55,admin.,married,secondary,no,865,yes,no,cellular,17,apr,85,1,151,1,failure
2383,30,student,single,secondary,no,0,yes,no,cellular,19,nov,661,1,-1,0,unknown
889,36,management,married,tertiary,no,9269,yes,yes,cellular,19,nov,107,2,-1,0,unknown
3979,32,management,single,tertiary,no,751,yes,no,unknown,8,may,64,1,-1,0,unknown
2503,55,management,married,tertiary,no,540,no,no,cellular,19,nov,124,2,-1,0,unknown
273,35,self-employed,married,secondary,no,524,yes,no,cellular,21,nov,484,4,-1,0,unknown
1948,27,technician,single,tertiary,no,3083,yes,no,unknown,29,may,244,2,-1,0,unknown
2224,46,management,single,tertiary,no,2154,yes,no,cellular,21,jul,87,4,-1,0,unknown
2394,44,unknown,married,secondary,no,2319,no,no,cellular,4,aug,251,3,-1,0,unknown
2465,44,unemployed,single,primary,no,4232,no,no,unknown,16,jun,227,1,-1,0,unknown
956,27,unemployed,single,secondary,no,3276,no,no,cellular,5,aug,106,1,110,2,other
3293,59,management,divorced,primary,no,133,yes,no,cellular,9,jul,206,1,-1,0,unknown
3238,53,admin.,divorced,secondary,no,0,yes,yes,cellular,30,apr,586,2,-1,0,unknown
2911,34,housemaid,married,secondary,no,0,yes,no,unknown,30,oct,154,1,-1,0,unknown
3897,53,management,married,primary,no,2096,no,no,unknown,9,jun,104,1,-1,0,unknown
4386,39,management,divorced,tertiary,no,355,yes,no,cellular,25,aug,313,5,-1,0,unknown
3659,52,technician,married,secondary,no,64,no,no,telephone,29,aug,20,2,-1,0,unknown
344,37,management,single,unknown,no,504,yes,no,cellular,16,apr,555,1,-1,0,unknown
3858,37,admin.,married,secondary,no,-107,yes,no,unknown,28,may,158,2,-1,0,unknown
3769,51,housemaid,married,primary,no,492,yes,no,unknown,20,may,142,3,-1,0,unknown
1461,38,technician,single,tertiary,no,0,yes,no,cellular,1,jun,71,1,-1,0,unknown
2968,46,blue-collar,married,secondary,no,4855,yes,no,cellular,10,aug,1529,1,397,1,failure
3797,30,technician,single,tertiary,no,2325,no,no,cellular,5,apr,270,3,241,4,other
3384,35,admin.,single,secondary,no,847,yes,no,cellular,11,may,85,2,-1,0,unknown
724,26,technician,single,secondary,no,455,no,no,cellular,29,jan,240,1,182,8,other
996,58,management,married,secondary,no,37,no,no,cellular,18,aug,84,11,-1,0,unknown
3579,44,management,divorced,tertiary,no,0,no,no,cellular,10,aug,71,1,-1,0,unknown
1310,37,student,married,unknown,no,0,no,no,unknown,18,jun,115,1,-1,0,unknown
2051,31,admin.,single,secondary,no,747,yes,no,unknown,26,may,543,2,-1,0,unknown
1440,56,housemaid,divorced,primary,yes,1238,no,no,unknown,5,jun,1558,1,-1,0,unknown
4148,55,entrepreneur,divorced,secondary,no,538,yes,no,cellular,7,aug,353,2,-1,0,unknown
521,50,entrepreneur,married,secondary,no,665,no,no,telephone,17,nov,238,1,-1,0,unknown
3109,35,management,single,tertiary,no,0,no,yes,cellular,14,aug,370,4,-1,0,unknown
412,75,retired,divorced,tertiary,no,3810,yes,no,cellular,16,nov,262,1,183,1,failure
1746,51,management,single,tertiary,no,2139,no,no,cellular,17,nov,176,2,-1,0,unknown
1856,48,management,divorced,tertiary,no,541,yes,no,cellular,14,may,72,1,363,2,other
4433,40,management,married,tertiary,no,-17,yes,yes,cellular,11,may,474,1,256,1,success
2237,46,services,married,secondary,no,451,yes,yes,cellular,13,may,389,4,-1,0,unknown
1549,41,self-employed,married,secondary,no,28,yes,no,cellular,11,may,49,1,-1,0,unknown
2443,29,technician,single,tertiary,no,218,yes,no,cellular,12,apr,169,1,-1,0,unknown
3033,50,technician,divorced,secondary,no,-54,yes,yes,cellular,13,may,698,2,292,1,failure
2364,34,blue-collar,married,secondary,no,393,yes,no,cellular,5,may,11,9,-1,0,unknown
4122,42,technician,divorced,secondary,no,248,no,no,cellular,19,aug,163,4,-1,0,unknown
2574,27,services,single,secondary,no,259,yes,no,unknown,23,may,78,10,-1,0,unknown
3748,35,management,married,tertiary,no,2793,no,no,cellular,20,nov,258,2,-1,0,unknown
2842,48,management,married,primary,no,3230,yes,no,telephone,20,nov,207,3,-1,0,unknown
1819,33,technician,divorced,secondary,yes,10,yes,yes,cellular,18,nov,167,5,-1,0,unknown
3849,27,blue-collar,married,secondary,no,362,yes,no,unknown,14,may,332,2,-1,0,unknown
1397,31,blue-collar,married,secondary,no,631,yes,no,unknown,23,may,248,4,-1,0,unknown
2708,33,management,married,tertiary,no,287,yes,no,cellular,15,may,199,2,274,3,other
1566,45,entrepreneur,married,primary,no,2418,yes,no,unknown,14,may,120,1,-1,0,unknown
1945,33,blue-collar,single,secondary,no,4404,yes,no,cellular,20,nov,766,3,-1,0,unknown
1848,38,blue-collar,married,primary,no,2240,yes,no,cellular,19,nov,551,1,183,1,failure
935,46,blue-collar,married,primary,no,2904,no,no,cellular,20,apr,277,2,-1,0,unknown
4377,31,blue-collar,married,secondary,no,-617,yes,no,unknown,2,jun,115,2,-1,0,unknown
722,32,management,married,tertiary,no,55,no,no,cellular,2,feb,124,3,-1,0,unknown
3496,58,management,single,tertiary,no,331,no,yes,cellular,28,jul,82,3,-1,0,unknown
4375,29,services,divorced,secondary,no,92,yes,no,cellular,7,may,240,1,-1,0,unknown
4014,41,admin.,married,secondary,no,21515,yes,no,unknown,5,jun,87,1,-1,0,unknown
530,32,services,single,secondary,no,182,yes,no,cellular,6,may,145,1,-1,0,unknown
2522,59,blue-collar,divorced,secondary,no,3573,no,no,cellular,15,may,44,1,-1,0,unknown
1727,34,technician,married,tertiary,no,197,no,no,cellular,20,aug,78,3,-1,0,unknown
1144,48,management,married,tertiary,no,998,yes,no,cellular,29,jan,121,3,-1,0,unknown
3207,54,management,married,tertiary,no,2819,no,no,cellular,7,aug,123,3,-1,0,unknown
1242,35,blue-collar,married,primary,no,298,yes,no,cellular,13,may,135,2,370,2,failure
3733,34,technician,divorced,tertiary,no,674,yes,no,cellular,7,aug,587,2,-1,0,unknown
1569,43,unknown,single,unknown,no,181,no,no,telephone,28,jan,41,1,-1,0,unknown
3275,32,management,married,tertiary,no,5878,no,no,cellular,19,aug,159,2,-1,0,unknown
4451,55,management,married,tertiary,no,6880,no,no,cellular,8,aug,353,2,-1,0,unknown
3110,50,technician,married,secondary,no,841,yes,no,unknown,29,may,54,2,-1,0,unknown
4250,32,management,single,tertiary,no,2,yes,no,cellular,11,sep,100,2,-1,0,unknown
3350,31,admin.,married,secondary,no,389,yes,no,cellular,7,dec,69,1,185,2,failure
1593,50,services,married,secondary,no,1572,yes,no,cellular,9,jul,185,1,-1,0,unknown
1965,40,management,single,tertiary,no,0,no,no,cellular,26,aug,58,7,-1,0,unknown
3208,30,blue-collar,married,primary,no,-518,yes,yes,unknown,28,may,244,6,-1,0,unknown
1865,38,management,married,tertiary,no,950,no,no,cellular,5,aug,210,2,-1,0,unknown
2284,43,blue-collar,married,secondary,no,3060,yes,no,unknown,15,may,253,2,-1,0,unknown
1081,48,admin.,married,secondary,no,112,no,no,cellular,18,aug,139,5,-1,0,unknown
605,31,admin.,married,secondary,no,88,yes,yes,cellular,8,aug,189,2,-1,0,unknown
2869,49,services,married,secondary,no,280,yes,no,telephone,14,jul,162,3,-1,0,unknown
4135,56,unemployed,divorced,primary,no,802,no,no,telephone,3,feb,258,2,-1,0,unknown
4008,41,entrepreneur,divorced,secondary,no,1588,yes,yes,unknown,20,jun,10,8,-1,0,unknown
2387,57,blue-collar,married,primary,no,23,yes,no,telephone,31,jul,25,8,-1,0,unknown
4514,38,blue-collar,married,secondary,no,1205,yes,no,cellular,20,apr,45,4,153,1,failure
4187,36,services,married,secondary,no,472,yes,no,unknown,19,jun,1017,1,-1,0,unknown
4342,50,blue-collar,married,unknown,no,2284,yes,no,telephone,31,jul,1088,17,-1,0,unknown
3015,35,management,married,tertiary,no,0,no,no,cellular,11,jul,89,1,-1,0,unknown
1597,34,self-employed,single,tertiary,no,876,yes,no,cellular,17,nov,145,2,-1,0,unknown
1376,28,management,single,tertiary,no,1466,yes,no,cellular,25,jul,40,1,-1,0,unknown
2660,32,unemployed,married,secondary,no,10,yes,no,unknown,6,may,501,4,-1,0,unknown
4500,38,admin.,married,secondary,no,4196,yes,no,cellular,12,may,193,2,-1,0,unknown
762,32,management,single,tertiary,no,1831,yes,no,cellular,20,apr,86,2,-1,0,unknown
332,34,admin.,married,secondary,no,244,yes,no,cellular,31,jul,56,4,-1,0,unknown
2408,46,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,264,2,-1,0,unknown
697,34,technician,married,secondary,no,0,yes,no,cellular,15,jul,144,1,-1,0,unknown
3061,55,retired,married,secondary,no,168,no,no,cellular,19,aug,79,2,-1,0,unknown
941,34,management,married,tertiary,no,0,yes,no,cellular,7,aug,262,1,99,2,success
3049,25,student,single,tertiary,no,1433,yes,no,cellular,15,may,520,1,-1,0,unknown
2876,37,blue-collar,single,secondary,no,48,no,no,cellular,6,may,140,2,-1,0,unknown
3903,56,blue-collar,married,primary,no,420,yes,no,unknown,9,may,76,1,-1,0,unknown
2860,31,management,single,tertiary,no,2590,no,no,cellular,23,sep,103,2,484,2,other
1472,48,services,married,secondary,no,116,yes,no,telephone,20,apr,70,4,-1,0,unknown
3822,44,blue-collar,married,primary,no,420,yes,no,unknown,7,may,110,2,-1,0,unknown
2248,39,services,married,secondary,no,1438,yes,no,unknown,20,may,212,2,-1,0,unknown
2030,47,management,married,unknown,no,150,no,no,unknown,9,jun,52,1,-1,0,unknown
3085,60,self-employed,single,secondary,no,27,no,no,cellular,22,aug,40,2,-1,0,unknown
3524,45,services,married,secondary,no,0,no,yes,cellular,8,jul,47,7,-1,0,unknown
1583,26,blue-collar,married,secondary,no,484,yes,no,unknown,19,may,48,2,-1,0,unknown
4513,49,blue-collar,married,secondary,no,322,no,no,cellular,14,aug,356,2,-1,0,unknown
4091,36,technician,married,secondary,no,2394,no,no,cellular,14,aug,184,2,-1,0,unknown
1526,60,admin.,married,secondary,no,1025,no,no,cellular,6,aug,388,8,-1,0,unknown
1334,32,management,single,tertiary,no,311,no,no,unknown,12,may,757,2,-1,0,unknown
2837,43,blue-collar,married,secondary,no,699,yes,yes,cellular,20,nov,1258,2,122,2,other
370,58,housemaid,married,tertiary,no,497,no,no,unknown,11,jun,138,5,-1,0,unknown
279,51,blue-collar,divorced,primary,no,37,yes,no,cellular,13,may,341,1,-1,0,unknown
3333,33,admin.,married,secondary,no,0,yes,no,telephone,17,jul,1448,7,-1,0,unknown
4430,47,management,married,tertiary,no,295,yes,no,cellular,5,aug,157,1,-1,0,unknown
3278,59,entrepreneur,married,primary,no,0,no,no,telephone,19,nov,207,2,153,1,failure
559,47,technician,divorced,secondary,no,2914,yes,no,cellular,18,aug,405,13,-1,0,unknown
1075,26,unemployed,married,tertiary,no,454,yes,yes,unknown,23,may,28,18,-1,0,unknown
4447,49,blue-collar,single,primary,no,2146,yes,no,cellular,7,may,1516,2,353,2,other
3499,28,self-employed,single,tertiary,no,0,yes,no,cellular,21,jul,479,1,-1,0,unknown
1515,46,housemaid,married,primary,no,19,yes,no,telephone,21,jul,171,1,-1,0,unknown
863,49,self-employed,married,primary,no,489,yes,no,unknown,27,may,84,4,-1,0,unknown
1750,47,housemaid,single,tertiary,no,3232,no,no,telephone,6,oct,541,1,204,3,failure
88,38,admin.,married,secondary,no,424,yes,no,cellular,17,apr,279,1,-1,0,unknown
198,42,technician,married,tertiary,no,782,no,no,cellular,3,apr,285,1,-1,0,unknown
2385,47,services,married,secondary,no,3333,yes,yes,cellular,29,jul,114,2,-1,0,unknown
3572,55,technician,married,secondary,no,0,no,no,cellular,19,nov,336,1,-1,0,unknown
2559,43,technician,married,secondary,no,17,yes,no,unknown,16,may,353,4,-1,0,unknown
1950,50,services,married,primary,no,1260,no,no,cellular,18,nov,172,1,-1,0,unknown
3338,34,management,married,secondary,no,293,yes,no,unknown,21,may,162,3,-1,0,unknown
4414,26,services,single,secondary,no,256,yes,no,cellular,4,may,101,2,-1,0,unknown
2447,46,blue-collar,married,primary,no,665,no,no,cellular,30,jan,89,4,235,2,failure
1129,36,management,single,tertiary,no,243,yes,no,cellular,7,may,160,2,360,3,failure
1698,31,management,single,tertiary,no,3283,no,no,cellular,2,feb,258,1,73,1,failure
4274,35,blue-collar,married,primary,no,378,yes,no,unknown,16,may,427,3,-1,0,unknown
1747,38,management,married,tertiary,no,-469,yes,no,unknown,16,jun,209,12,-1,0,unknown
546,47,self-employed,married,secondary,yes,2,no,no,cellular,5,feb,236,2,-1,0,unknown
1910,54,retired,married,secondary,no,1139,yes,no,cellular,14,may,155,1,177,7,failure
1728,36,blue-collar,married,unknown,no,6,no,no,unknown,20,jun,41,7,-1,0,unknown
3090,58,management,married,tertiary,no,2764,no,no,cellular,17,nov,235,1,-1,0,unknown
3887,27,management,single,tertiary,no,212,yes,no,cellular,15,may,373,1,-1,0,unknown
3864,49,technician,married,secondary,no,-147,yes,no,cellular,20,apr,390,1,-1,0,unknown
1568,42,technician,single,secondary,no,0,yes,no,unknown,7,may,275,4,-1,0,unknown
408,44,management,married,secondary,no,438,yes,no,telephone,8,may,37,3,303,1,failure
4000,53,admin.,divorced,secondary,no,26,yes,no,cellular,7,may,56,1,359,1,failure
3521,36,management,married,tertiary,no,860,yes,no,unknown,20,may,294,15,-1,0,unknown
1860,48,management,married,secondary,no,99,yes,no,unknown,28,may,344,1,-1,0,unknown
723,34,services,married,secondary,no,586,yes,yes,unknown,8,may,224,2,-1,0,unknown
1751,48,management,divorced,secondary,no,1598,yes,no,unknown,29,may,84,1,-1,0,unknown
4287,50,technician,married,tertiary,no,3337,yes,yes,telephone,31,jul,24,14,-1,0,unknown
562,36,services,married,secondary,no,-302,yes,no,cellular,13,may,36,2,-1,0,unknown
4399,29,entrepreneur,married,secondary,no,452,yes,no,unknown,27,may,347,1,-1,0,unknown
3781,58,management,married,primary,no,2769,yes,no,cellular,11,jul,94,2,-1,0,unknown
4313,35,admin.,married,secondary,no,8652,yes,no,unknown,24,jun,103,6,-1,0,unknown
3331,53,management,married,unknown,no,2240,yes,no,cellular,2,jun,282,2,385,1,success
625,36,technician,married,secondary,no,146,yes,yes,unknown,15,may,284,2,-1,0,unknown
3185,42,admin.,married,secondary,no,529,yes,yes,cellular,19,nov,193,3,-1,0,unknown
866,54,retired,married,secondary,no,3671,no,no,unknown,11,jun,67,3,-1,0,unknown
3684,30,admin.,single,tertiary,no,305,no,no,cellular,30,apr,633,1,85,2,success
1093,30,management,single,tertiary,no,-218,yes,no,cellular,27,aug,13,15,-1,0,unknown
3295,32,technician,divorced,secondary,no,202,yes,no,cellular,4,feb,429,1,201,1,failure
4406,35,unemployed,single,secondary,no,2116,yes,no,cellular,13,may,409,2,-1,0,unknown
3530,50,management,married,tertiary,no,112,yes,no,cellular,4,nov,70,5,85,5,other
2363,56,management,divorced,tertiary,no,659,no,yes,cellular,2,jun,56,1,-1,0,unknown
3711,46,blue-collar,married,secondary,no,781,no,no,unknown,13,may,152,1,-1,0,unknown
4379,41,blue-collar,married,primary,no,1172,yes,no,unknown,15,may,153,1,-1,0,unknown
4460,40,technician,married,secondary,no,-396,yes,no,unknown,26,may,127,1,-1,0,unknown
950,44,technician,divorced,secondary,no,0,no,no,cellular,12,aug,56,2,-1,0,unknown
2006,51,blue-collar,married,primary,no,1869,no,no,unknown,17,jun,30,3,-1,0,unknown
3289,58,management,married,tertiary,no,16264,no,no,telephone,17,nov,215,3,-1,0,unknown
4276,35,admin.,married,secondary,no,147,yes,yes,cellular,29,jan,41,1,184,7,failure
4291,36,services,married,secondary,no,895,yes,yes,unknown,4,jun,622,1,-1,0,unknown
3792,42,technician,married,secondary,no,2,no,no,unknown,29,may,249,2,-1,0,unknown
1709,46,admin.,married,secondary,no,70,yes,no,cellular,27,mar,229,2,-1,0,unknown
3396,36,admin.,married,secondary,no,465,yes,no,unknown,20,may,160,1,-1,0,unknown
930,42,blue-collar,married,primary,no,-119,yes,no,cellular,22,jul,167,3,-1,0,unknown
1154,47,admin.,married,secondary,no,1934,no,yes,cellular,14,may,225,1,364,1,failure
8,41,entrepreneur,married,tertiary,no,221,yes,no,unknown,14,may,57,2,-1,0,unknown
540,47,admin.,single,secondary,no,3696,no,no,cellular,12,jul,250,2,181,4,success
2400,43,self-employed,married,secondary,no,104,no,no,unknown,17,jun,332,1,-1,0,unknown
2624,53,entrepreneur,married,tertiary,no,22370,yes,no,unknown,15,may,106,1,-1,0,unknown
2916,32,admin.,single,secondary,no,10218,yes,no,cellular,19,nov,149,2,-1,0,unknown
965,33,management,single,tertiary,no,3143,no,no,cellular,29,jun,421,2,-1,0,unknown
2517,48,blue-collar,married,unknown,no,131,yes,no,unknown,6,may,189,1,-1,0,unknown
1082,57,housemaid,married,primary,no,50,no,no,cellular,18,aug,89,3,-1,0,unknown
1978,54,blue-collar,married,unknown,no,310,yes,no,telephone,28,jan,526,4,258,3,other
288,41,management,married,tertiary,no,49,yes,no,cellular,17,jul,312,5,-1,0,unknown
641,56,unknown,married,unknown,no,0,no,no,unknown,20,jun,471,2,-1,0,unknown
2040,37,blue-collar,married,secondary,no,1053,no,no,unknown,16,jun,405,3,-1,0,unknown
984,59,self-employed,married,tertiary,no,2013,no,no,cellular,19,feb,222,4,94,2,success
3543,39,technician,married,secondary,no,6,yes,no,cellular,18,may,122,3,357,4,failure
3731,52,retired,married,secondary,no,424,no,no,cellular,19,nov,143,1,154,3,failure
134,27,technician,single,secondary,no,769,yes,no,unknown,9,may,317,2,-1,0,unknown
3271,36,blue-collar,married,secondary,no,4438,yes,no,unknown,20,may,446,1,-1,0,unknown
307,38,unemployed,married,primary,no,1147,yes,yes,unknown,8,may,249,5,-1,0,unknown
